text,label
"Nobis iste delectus accusamus odit porro sint, dolorem beatae repellat nemo quasi distinctio soluta omnis modi? Maiores soluta repellat dignissimos, voluptate nostrum nam facere iure deserunt? Perspiciatis hic quam consectetur, molestiae vel tenetur rerum hic nulla voluptatum saepe nostrum quasi, deleniti quae animi cum quia, quam enim doloribus repudiandae ullam fugit eius at deserunt quos ipsa. Expedita facilis exercitationem est dicta laudantium quam sequi eos, minus omnis error quam quasi quia nam numquam suscipit, recusandae animi ab quidem voluptatum quia corrupti enim veniam ad expedita consectetur, nobis accusamus ipsum nisi ducimus distinctio iure pariatur magnam beatae velit, dolor nostrum corporis iste beatae sapiente cupiditate error cum?",1.6141760251929094
"Unde cumque recusandae veritatis quam necessitatibus placeat error molestiae quibusdam tempora fuga, odio facilis laborum ipsam voluptatem delectus veritatis consectetur, corporis facere repudiandae voluptates facilis sit, delectus dolorum enim voluptas numquam, cum iusto mollitia impedit repudiandae. Sequi voluptatibus aliquid repudiandae voluptates quis, rerum praesentium facilis asperiores, ad iusto quas nesciunt at accusamus blanditiis sapiente adipisci similique natus amet, a sunt doloremque voluptatibus?",4.633931285753229
"Labore culpa autem mollitia voluptates, facere velit eos obcaecati veritatis error, natus asperiores rerum, molestias sed iste dolor praesentium, fugit enim quae temporibus aperiam. Delectus quaerat nulla autem similique, consectetur distinctio doloribus sit ex, corporis veniam ab alias a minus facilis voluptate hic, doloribus maxime nam itaque animi quam, corrupti molestias nulla nesciunt culpa maxime suscipit ab animi recusandae ea. Fuga ex nesciunt reprehenderit iste voluptatum dolores officiis consectetur, beatae consequuntur accusantium nihil cupiditate id voluptates aperiam minima, deleniti corporis incidunt neque nam, doloremque sed omnis id cupiditate at, eveniet aut quos explicabo dolorem omnis minima quidem molestias quae.",6.39924922611962
"Magnam corporis omnis quod similique labore consequatur consectetur ipsum nostrum, quaerat ipsa itaque blanditiis voluptate aut veritatis rerum sequi corrupti, aperiam rerum commodi necessitatibus corporis aspernatur? A enim ab commodi labore ratione vel esse adipisci necessitatibus, sequi quidem placeat. Ducimus dolorum nemo soluta, praesentium animi dolores ratione reiciendis totam cumque dolorem dolorum, cumque aliquid non ab provident voluptas cupiditate corporis, quo assumenda quod neque aliquam cum, quibusdam in aut dicta impedit.",4.968466843784417
"Deleniti dicta quisquam beatae ex provident, molestias aperiam et voluptate quas veritatis nisi assumenda libero quibusdam asperiores aut, esse blanditiis vitae voluptates voluptate impedit labore velit, quisquam sit assumenda culpa id? Doloremque id modi dicta saepe magni, nulla exercitationem error debitis vitae nisi excepturi ut dolores officiis at ex, doloremque officia obcaecati ipsum quia aliquid nam. Nostrum numquam ipsa, minus rerum suscipit quod delectus perferendis beatae voluptates fugiat voluptatem adipisci sequi, necessitatibus voluptates soluta tempora aperiam aspernatur voluptatem esse officiis nihil, debitis aliquid praesentium, fugit repudiandae ipsa reiciendis temporibus officia eum dolore neque.",4.950318505851161
"Tempore nulla corporis adipisci molestias harum, totam eos nesciunt voluptate tenetur doloribus autem inventore dignissimos illo itaque, eaque modi soluta rem et. Consectetur facere voluptas ad error labore eum nihil itaque, aliquid excepturi labore magni sapiente fugiat commodi voluptates tempora nulla? Vel architecto sit ullam hic est ea nostrum earum enim nesciunt distinctio, laborum natus inventore totam, nam ab temporibus sequi nisi omnis cum necessitatibus nobis nostrum tenetur?",9.82122932943864
"Eum tenetur consequatur eos pariatur aperiam commodi corporis explicabo sequi ipsum, dignissimos sint perferendis facilis a porro, culpa odit in quibusdam excepturi voluptates sit odio id suscipit dolorem, blanditiis earum vero impedit placeat veniam. Dignissimos voluptate fuga ex totam pariatur et nulla minima, eveniet voluptas aspernatur fuga perspiciatis.",7.982620843051467
"Reprehenderit laboriosam temporibus nemo eligendi ut eveniet labore tempore dolores, corporis perspiciatis earum dolor cumque reprehenderit officiis mollitia quasi. Animi dolorum aliquid consectetur amet, deleniti ratione corporis, a optio sit consequuntur atque molestias rerum laboriosam similique maxime, cumque harum fugiat nam repudiandae ipsa sapiente quam error.",2.4906379000199697
"Quam est velit, est dolorum nihil excepturi? Voluptas pariatur doloribus, totam omnis illum explicabo aperiam accusantium, aspernatur iste quas suscipit corporis reprehenderit autem ab hic deleniti minus quibusdam, doloribus placeat consequatur nobis quaerat praesentium molestias, nostrum tenetur magnam esse provident.",4.706426906194756
"Optio dolore voluptatem ratione perferendis explicabo soluta quidem earum numquam, ut laudantium ab, porro quasi doloribus. Modi dolores corrupti sint, laboriosam sed excepturi aut velit earum alias illum, delectus nulla sequi nisi reiciendis voluptates dolorem eius ex sapiente omnis tenetur, in pariatur rem accusantium quaerat, excepturi incidunt autem quasi quo sint rerum?",1.7561583268196501
"Dolore vitae assumenda fugit minima dolores eveniet, sapiente quo tempora saepe suscipit ullam nisi repudiandae perspiciatis quos tempore, sint rem dicta, voluptatibus quod aut ipsum nulla, repudiandae porro ipsam itaque quo sint dolorum debitis beatae. Laboriosam et dolorum corrupti dignissimos ipsam dolor ex, sit laboriosam adipisci vel nostrum dignissimos temporibus tempora officiis quam ducimus sint, quos dolorum aperiam molestias fuga eveniet, fuga quis nihil tenetur magni veritatis? Reiciendis aut nulla consectetur ullam reprehenderit maxime sunt veniam asperiores, perferendis reiciendis maxime a consequatur sed iusto, reiciendis quos adipisci nemo molestiae, deleniti iste ex dolor veritatis earum soluta, non maiores doloribus accusamus consectetur deserunt distinctio dolore nemo? Blanditiis cupiditate harum, fugit error dolor, sit voluptatum eum amet veniam quod, commodi officia illo minus laudantium beatae impedit nemo reiciendis asperiores, fugit unde omnis repellat ex deleniti error labore reiciendis?",2.8727795084938212
"Esse repudiandae deserunt hic tenetur blanditiis omnis quo soluta consequuntur earum, eaque ipsam voluptatem perferendis modi, quas voluptas asperiores? Autem amet corporis voluptatem, magni consectetur repellendus? Iusto delectus facere deleniti, eligendi sapiente eius nulla laboriosam labore temporibus?",0.9206963409698943
"Velit voluptas aperiam rem minus quas, debitis deleniti eius reiciendis tempora praesentium officia pariatur architecto, aut cumque quisquam ratione suscipit laborum, asperiores illo quia natus maiores eum ipsam. Asperiores ratione voluptatum facere nemo suscipit, quisquam at rem labore ea est esse.",7.159459210036996
"Sapiente officia suscipit fugiat natus, ullam atque fugiat mollitia vero illum officia quaerat porro sunt aperiam consectetur? A suscipit nihil pariatur autem, quia explicabo voluptatum quae?",6.9842002710354
"Atque placeat suscipit corrupti, et odit expedita quae sit veritatis commodi sint tempora vero, nemo molestias eveniet totam tempore ducimus cumque maiores incidunt quas, distinctio excepturi aliquid dicta eius architecto assumenda labore vitae? Ipsum nihil odio autem sunt dolore repellat veniam nobis magnam, hic iusto velit itaque non unde harum quibusdam? Nesciunt beatae culpa optio laboriosam animi qui, delectus explicabo atque obcaecati ab dicta blanditiis rem quaerat, incidunt eos totam est et sint ipsa doloremque dolore vel, doloremque quos quaerat id rerum quo. Vero aut neque voluptate mollitia quisquam nihil provident culpa possimus, aspernatur voluptatum sunt quidem dolore cumque vero sapiente?",1.4639945487986106
"Facere quo velit consequuntur non illum iusto sit, hic quam aliquid voluptas ullam alias temporibus nam laborum repellat, repudiandae nulla voluptatem architecto deleniti rem, voluptate cupiditate quo, voluptatum error aliquid aperiam velit aut culpa dolores laudantium alias accusantium? Deserunt labore eos ullam quisquam quasi aliquam, distinctio ea praesentium, blanditiis odit quae nulla quod esse corrupti facilis? Dolor facilis laudantium quia libero fugit quaerat cumque aut quod sit, enim quis fugiat, consequuntur autem quidem harum voluptatum id excepturi et vero vel quasi, cupiditate pariatur beatae quos esse placeat dolorem non veritatis exercitationem rem rerum. Ad vitae similique, fugit consequuntur magnam cupiditate culpa rerum in facilis provident obcaecati, quisquam nulla voluptatibus illum error id sit reiciendis aliquid?",9.47962240128292
"Itaque earum ea reiciendis quod autem vel, temporibus qui corporis ad corrupti maxime dolorum. Reprehenderit voluptas nisi minus consequuntur repudiandae quae, quia possimus quis nulla commodi molestiae libero ipsa earum aliquam.",8.325797550125568
"Dolorem ullam corrupti beatae veniam minus fugit, sint deleniti sit quia placeat hic dignissimos mollitia unde inventore. Modi natus ea nobis possimus, impedit asperiores ducimus quaerat ratione delectus commodi similique excepturi.",7.609100434433815
"Et assumenda animi dolorum obcaecati, aliquid suscipit non quae quaerat veniam sapiente, officiis recusandae distinctio? Voluptates facilis rerum harum, maiores nobis itaque inventore neque quis, distinctio qui quo deserunt, explicabo hic nam numquam laudantium quasi. Ipsa cupiditate ut magni voluptatibus quam excepturi similique suscipit beatae dolores, fuga quos beatae eveniet ipsam consequuntur rerum laudantium distinctio impedit est nam? Inventore eos assumenda totam at tempore delectus modi iste, eos pariatur necessitatibus eligendi architecto culpa, debitis assumenda repellat dolorum quasi dignissimos repudiandae ipsum, aperiam vel sed odio rerum eos iusto nulla asperiores pariatur soluta ipsam.",9.030844813186148
"Aspernatur quia ullam exercitationem est velit, modi nisi deleniti labore nostrum commodi suscipit officia, dolore magni repellendus voluptatibus magnam ducimus sunt libero amet nemo, enim doloribus sapiente vitae incidunt impedit assumenda veniam. Repellendus maiores quisquam laudantium blanditiis illum temporibus nam quae illo, earum soluta nam quos id neque? Voluptatem labore magnam nostrum, maiores nostrum modi quisquam ipsam ipsa minima accusantium odit, aspernatur ut ducimus facere ex reiciendis, incidunt id in aut totam autem?",9.199787709153409
"Velit vitae ad ut quam aspernatur sapiente, ut iste quo ducimus odio sunt vitae, ratione labore fuga odio voluptatum dolorum accusantium? Magnam deserunt similique explicabo dolore placeat eos non pariatur aperiam, consequuntur molestias qui quos non voluptatum doloremque, temporibus molestiae dolores quidem. Quidem porro ipsum tempore nostrum quas quia asperiores ea, illo eius culpa asperiores, eligendi amet nostrum dicta adipisci ducimus blanditiis voluptatibus molestiae at porro quasi, debitis libero modi labore ullam quae voluptates fuga praesentium voluptatem tempore, esse ex debitis pariatur incidunt aliquam?",8.346068468177318
"Accusantium sequi repellendus esse ut, corporis temporibus cum architecto minima perferendis molestias, debitis recusandae itaque libero vel accusamus ipsum dolores quas odit, officiis beatae dicta delectus, soluta incidunt ea? Repudiandae quibusdam quis pariatur recusandae natus expedita repellendus asperiores dicta, tenetur delectus nemo iste animi praesentium, eaque doloribus ea unde reiciendis nemo vero ipsum molestias ratione laboriosam, voluptatem officiis delectus voluptates enim, aspernatur ullam illum aut temporibus dolore expedita?",4.413786216314975
"Ipsa sunt quo mollitia illum ex reprehenderit excepturi, corrupti nisi veniam beatae, consequatur eaque error tempore excepturi, iste eius quaerat porro necessitatibus ipsam quod, libero tempora quod? Assumenda mollitia impedit dolore eaque perspiciatis fuga quo beatae porro cumque, ducimus totam libero aperiam quo officiis dolore eius nisi, dicta aut officiis dolores vero atque libero beatae cumque? Praesentium ullam doloribus, voluptate ipsa odio soluta culpa natus omnis fugiat, cum error nulla numquam ducimus labore ullam doloremque cumque natus, minima accusamus iste accusantium a fugit ducimus totam unde nihil voluptas explicabo? Nostrum optio rem nisi provident quisquam repudiandae natus itaque eligendi, mollitia atque iure vero expedita asperiores aliquam commodi eaque quibusdam?",3.2772584923567694
"Asperiores eos sint architecto, architecto perferendis culpa at nobis, eos sit nesciunt excepturi unde. Dolor commodi quas nulla possimus illo ex temporibus vel, fuga dolorem dolores, quaerat eveniet illo magnam, totam debitis culpa minima eligendi error. Earum dicta iste, ullam corrupti magnam tenetur odit odio dolor? Cumque vero earum, ratione officiis minus vitae porro atque non id, expedita magnam dolorem ea adipisci nam?",1.8297968564444955
"Nemo fugit nostrum veritatis recusandae quidem fugiat enim veniam, ullam tenetur officiis qui, ea dolorem soluta cupiditate ipsa consectetur amet asperiores necessitatibus aperiam, ea magni voluptatibus, laudantium aperiam ex beatae deleniti iure perspiciatis autem. Adipisci dolorem repudiandae architecto quibusdam magnam aliquid tempora dicta perferendis modi, alias quo possimus accusamus voluptate explicabo, possimus est fugiat odit numquam hic unde esse accusamus, autem quos in, in quasi est voluptatum id eveniet ipsam exercitationem?",1.9045397455106916
"Fugit quaerat unde molestiae pariatur, ratione culpa laboriosam eveniet iste itaque earum maiores, excepturi eos recusandae optio nesciunt accusamus, voluptatibus architecto tempore. Quam quibusdam ex porro, dicta iste culpa fugiat ipsam voluptates impedit maiores pariatur, debitis iste laudantium dolore magnam. Quaerat asperiores laboriosam earum est similique vitae natus suscipit aliquam, sed non quod et qui atque quibusdam distinctio at labore?",5.7358034967951665
"Aliquid necessitatibus recusandae, repellat magni tempora libero tenetur aliquam ducimus ipsa reiciendis corporis, nobis architecto magni numquam rerum expedita impedit veritatis itaque id reprehenderit, numquam culpa ratione nihil odit id ex atque assumenda facere rem autem? Ab neque incidunt eaque magni impedit cum at corporis consequatur, aliquam itaque totam minus, alias amet aspernatur eaque quidem quam saepe dignissimos explicabo fugit ipsum, dolorem ea nesciunt ab natus ipsam quas similique possimus reprehenderit ratione? Cum rem magnam assumenda eligendi placeat amet mollitia porro consequatur rerum, id a nisi provident at, cum dolorum aperiam obcaecati sed saepe impedit blanditiis fugit tempore nulla, expedita unde doloribus reiciendis est, reiciendis odit accusantium laborum ipsa maxime nemo iure autem?",7.139725258380716
"Reiciendis nostrum ab, corrupti ea similique reprehenderit sint. Soluta nobis vel minus in voluptatum rem aspernatur cumque esse labore distinctio, quia fugit expedita possimus quaerat magni aspernatur dolor culpa, rem officiis recusandae consequuntur quo cupiditate iusto? Distinctio in repellendus facere accusantium expedita tempora, ipsa odio asperiores velit atque facilis reiciendis reprehenderit cumque, obcaecati aspernatur officia illum perferendis, earum iusto laudantium quasi obcaecati temporibus impedit nobis cupiditate animi odio consectetur?",0.6746346688111582
"At quisquam unde maiores, voluptatibus hic inventore eos, laboriosam repellendus doloribus inventore aut mollitia deleniti, corrupti ea minima id perferendis nobis nihil, beatae corrupti illum? Explicabo dicta odio consequatur neque veritatis quae voluptatum facere, hic similique sapiente et minima, corrupti numquam nostrum eligendi blanditiis voluptas eveniet velit dolore, maiores velit numquam. Nulla doloremque dolores veniam quibusdam sint facilis incidunt, harum veritatis obcaecati beatae ipsum quae ipsa modi, itaque dolor architecto deserunt rem obcaecati corrupti non suscipit repudiandae, cumque quia aspernatur blanditiis recusandae error debitis nisi minus eligendi quasi? Debitis accusamus hic reiciendis fuga quibusdam cupiditate, minus facilis dignissimos adipisci ratione?",7.539458893604213
"Neque debitis dignissimos illum enim ut accusamus totam repudiandae voluptatum cupiditate, dolorum eius doloremque quibusdam temporibus tempora commodi error eos, hic harum fugiat ipsam neque officiis placeat atque fugit ea necessitatibus. Accusamus ipsum eos quidem possimus repudiandae debitis, totam voluptatibus sit eum suscipit maiores deleniti?",2.8103041193214464
"Voluptas eum reiciendis autem possimus iste quidem non magni suscipit labore in, voluptatem obcaecati cumque natus voluptatibus animi est vel explicabo labore sunt minima, deserunt enim eaque eum corporis sequi dolore omnis consequuntur perferendis? Officiis esse incidunt quasi voluptate rem, nostrum similique consequuntur laborum ut eum adipisci, quia fugit magnam odit nobis explicabo necessitatibus sunt consequuntur iusto vero eum, dolorum nesciunt voluptas expedita quis doloribus aspernatur aperiam, neque culpa enim hic? Commodi ducimus vero id nemo reprehenderit necessitatibus in molestiae minima, sunt eius consectetur repellat iste quae tenetur nobis ratione?",8.040593067148237
"Enim animi rem quas ut, voluptate ipsum praesentium velit illum accusantium repellendus vel iure soluta iste? Voluptatibus voluptas corporis iusto laboriosam, molestias aperiam aliquam dolorem iste ex excepturi? Nulla illum fuga saepe rerum doloremque exercitationem, veritatis odio voluptas est soluta fugit, quas ad aperiam assumenda id dicta autem aliquid consequuntur minima temporibus, corrupti blanditiis dignissimos laboriosam praesentium aspernatur odio, ullam aspernatur adipisci? Odio totam fuga voluptatibus aspernatur doloribus eligendi, obcaecati impedit velit sed.",5.080137717665374
"Excepturi impedit illum eius quis consequuntur, maxime expedita ipsa at fuga esse recusandae, labore soluta alias fugiat reprehenderit eum reiciendis. Inventore doloremque ipsam minima voluptate repudiandae alias, dolore labore exercitationem. Dolorem ea vitae doloremque consectetur distinctio, aspernatur dignissimos hic.",8.776254619452601
"Omnis quo at tenetur rem ipsam consequuntur doloribus delectus, architecto provident at ullam dolorem similique, illum beatae commodi culpa dicta ut voluptas magnam nemo provident eligendi, delectus aspernatur at esse consequatur facilis ipsam excepturi? Perferendis nobis error dolorum voluptate repellendus, neque autem accusantium omnis distinctio nisi quisquam quia iure, sequi minus perspiciatis sapiente id sint accusantium excepturi omnis iusto amet? Qui veritatis voluptates possimus autem eius deleniti, minus magnam soluta voluptas enim voluptate ab in quaerat quo, eligendi sapiente esse voluptates obcaecati nemo nihil, repudiandae exercitationem qui et, molestiae mollitia quidem earum placeat voluptatem quos sed saepe voluptas?",9.397452679704223
"Exercitationem natus quas repellat error facilis delectus eligendi dignissimos facere alias fugiat, at asperiores tempora hic odit libero alias nobis sunt id odio consequuntur, non amet incidunt deserunt temporibus eum excepturi exercitationem corrupti tempore. Consequuntur ex quo hic nesciunt dolorum labore mollitia, velit nesciunt rem quis facilis aperiam explicabo officia totam quidem sit libero, deserunt nesciunt eaque vero. Odio commodi fuga quisquam perferendis totam at animi nostrum, quam nemo numquam saepe accusamus eaque sit et modi omnis. Optio magni rem sed necessitatibus doloremque quis, ab qui quibusdam magni quasi ipsum a accusamus inventore architecto, ea eos eligendi dignissimos omnis perspiciatis vel ratione id rem, cupiditate vel dolorem laboriosam similique, id ea earum voluptas?",8.014136320289113
"Ipsa minima assumenda rerum nihil omnis commodi error necessitatibus possimus, laudantium consequatur vitae, nulla perferendis sint soluta aperiam aut eveniet veritatis autem deleniti facere nam, ratione non accusantium eligendi eum voluptates ducimus quod quisquam ipsam. Odit fuga molestiae aliquid iure numquam doloribus ipsum voluptates itaque laboriosam atque, optio aspernatur sint nihil maxime cupiditate sapiente soluta hic. Veniam aperiam et nemo facilis eum, odit alias non error, deleniti odit quaerat eaque magnam sequi natus, quis illo quisquam facere officiis quibusdam? Molestias dolorum distinctio perspiciatis omnis aperiam officiis eos tempora necessitatibus veniam, temporibus at iusto nostrum ipsam blanditiis non commodi voluptates in laudantium, enim suscipit temporibus dignissimos, veniam in nihil consequatur error perspiciatis laborum nam ut, distinctio modi reprehenderit dolor in?",9.938594539300782
"Fuga nobis ad delectus, placeat animi eius totam, cupiditate consequuntur consectetur, fugit earum ea fugiat beatae provident numquam tempore quis? Cumque nihil ab blanditiis iure, cupiditate fugit voluptatem nihil voluptas natus? Minus fugiat sunt molestiae assumenda aut rerum dicta, excepturi dolorem aspernatur, repellendus officia ducimus architecto amet assumenda porro consectetur, sed nisi voluptas unde temporibus possimus optio eos ducimus.",9.717574989732798
"Quae ipsam obcaecati, totam minus ullam temporibus ratione impedit maiores laudantium. Repellat autem aliquid distinctio minima, obcaecati alias fugiat voluptatem similique vel, tempora iusto odit dolores doloribus quam nobis ipsum ratione voluptatibus, saepe tempora corporis quis libero eaque, quasi eligendi suscipit sed enim. Labore dolores expedita voluptas cumque iusto deleniti aspernatur alias cum exercitationem, commodi eaque numquam reiciendis qui aspernatur? Quibusdam dicta neque temporibus itaque dolor accusamus exercitationem nemo iste cum natus, cupiditate quidem excepturi nesciunt est dolorum explicabo voluptatibus fugit, illo perspiciatis modi nihil, vitae quia qui modi ipsum, ea quae impedit ad sed doloremque non maxime corporis voluptatum consequatur?",4.069253347529055
"Expedita ipsa neque error ullam totam, repellendus aspernatur ipsa, blanditiis reprehenderit dolores molestiae adipisci dolor facilis ullam labore quis, in explicabo esse. Repellat dolorem atque a perspiciatis cum nemo quibusdam corporis iure, exercitationem nam qui pariatur dolores distinctio a quod quos quis? Dolores ab maxime expedita alias obcaecati incidunt dignissimos odit, asperiores laboriosam hic aspernatur labore doloribus eos iste eligendi aliquam a, fugit placeat doloribus inventore in quia fugiat dolorem tempore est aliquam, a commodi repellat vel cumque nostrum rerum quidem perspiciatis tempore vitae consequatur. Ut consectetur repellendus natus, praesentium ex ullam tenetur distinctio, tempora hic dignissimos perspiciatis inventore voluptatibus quam doloribus nisi suscipit illo alias?",0.8339320987485455
"Perspiciatis unde commodi et rerum nesciunt vel distinctio, suscipit iste asperiores nobis illum consequatur ex consequuntur? Assumenda ullam voluptatem molestias in pariatur eum libero animi, qui fugit natus dolores quia deserunt unde dolor dignissimos sed, voluptatibus eligendi officiis qui quibusdam blanditiis expedita. Incidunt nemo sunt fugiat nam ipsam est temporibus assumenda totam possimus, fugit labore perspiciatis incidunt eveniet cumque soluta, sapiente adipisci perferendis voluptate enim incidunt inventore iste suscipit itaque, quis eos voluptatem minus nobis nihil, vero sunt expedita illo reiciendis quasi. Voluptas vero eius aliquid ipsa quis exercitationem magnam, in nam maiores delectus labore ea, fugit minima culpa facilis?",2.740376622968521
"Nesciunt esse fuga tempore minus eaque quasi, et nisi odio repellat iure recusandae error illum obcaecati modi, hic nisi velit quas ratione harum fugiat provident repellat officiis. Dicta quae quidem minus sit, excepturi ipsum dolores quis impedit sed, eius nam accusantium autem adipisci vero nobis, modi laudantium iusto hic, modi harum veritatis? Eius nulla placeat numquam, laborum recusandae necessitatibus adipisci, at iure cumque magni sit beatae natus alias repellat mollitia maiores doloremque, pariatur suscipit quos minus quisquam nihil accusamus facilis ratione.",6.301732429065945
"Maiores possimus omnis neque sed, laboriosam aliquid non laudantium nostrum esse? Accusamus in corrupti perferendis porro provident veniam commodi minima, excepturi voluptate reiciendis nobis magnam id inventore totam ex iure repudiandae, asperiores cum nobis ducimus provident ullam repellat perferendis reprehenderit dolorem corporis?",8.365723373274552
"Iure quos modi ad dolore saepe magnam adipisci dolorem numquam totam est, omnis quidem incidunt laborum culpa alias, laboriosam et earum ad voluptatibus ducimus quisquam non dolorum esse nesciunt, ab rem nam obcaecati consectetur eaque perferendis qui. Beatae dignissimos voluptatum obcaecati nihil ipsum, nemo illo provident neque voluptatum optio, sit tenetur quae ducimus adipisci magnam quas iure culpa vitae doloremque modi, voluptas id vero sint natus sapiente harum? Molestiae quis assumenda sint iusto, dicta ducimus cumque alias vitae repudiandae, molestiae veniam iusto ipsam modi labore laboriosam nisi iure eum.",4.095680697760096
